Navn;Stasjon;Tid(norsk normaltid);Nedbør (døgn);Snødybde
Lyfjord;SN90570;07.07.1987;2;0
Lyfjord;SN90570;08.07.1987;4,1;0
Lyfjord;SN90570;09.07.1987;0;0
Lyfjord;SN90570;10.07.1987;1,2;0
Lyfjord;SN90570;11.07.1987;0,4;0
Lyfjord;SN90570;12.07.1987;9,1;0
Lyfjord;SN90570;13.07.1987;1,8;0
Lyfjord;SN90570;14.07.1987;0,5;0
Lyfjord;SN90570;15.07.1987;0;0
Lyfjord;SN90570;16.07.1987;0;0
Lyfjord;SN90570;17.07.1987;0;0
Lyfjord;SN90570;18.07.1987;0;0
Lyfjord;SN90570;19.07.1987;0;0
Lyfjord;SN90570;20.07.1987;0;0
Lyfjord;SN90570;21.07.1987;0;0
Lyfjord;SN90570;22.07.1987;5;0
Lyfjord;SN90570;23.07.1987;14,9;0
Lyfjord;SN90570;24.07.1987;10,3;0
Lyfjord;SN90570;25.07.1987;0;0
Lyfjord;SN90570;26.07.1987;0;0
Lyfjord;SN90570;27.07.1987;0;0
Lyfjord;SN90570;28.07.1987;0;0
Lyfjord;SN90570;29.07.1987;6,7;0
Lyfjord;SN90570;30.07.1987;5,9;0
Lyfjord;SN90570;31.07.1987;0,8;0
Lyfjord;SN90570;01.08.1987;0;0
Lyfjord;SN90570;02.08.1987;0,6;0
Lyfjord;SN90570;03.08.1987;0;0
Lyfjord;SN90570;04.08.1987;0;0
Lyfjord;SN90570;05.08.1987;0;0
Lyfjord;SN90570;06.08.1987;0;0
Lyfjord;SN90570;07.08.1987;0;0
Lyfjord;SN90570;08.08.1987;0;0
Lyfjord;SN90570;09.08.1987;0;0
Lyfjord;SN90570;10.08.1987;0;0
Lyfjord;SN90570;11.08.1987;0;0
Lyfjord;SN90570;12.08.1987;0,6;0
Lyfjord;SN90570;13.08.1987;10,6;0
Lyfjord;SN90570;14.08.1987;5,1;0
Lyfjord;SN90570;15.08.1987;3;0
Lyfjord;SN90570;16.08.1987;0,6;0
Lyfjord;SN90570;17.08.1987;7,9;0
Lyfjord;SN90570;18.08.1987;4,6;0
Lyfjord;SN90570;19.08.1987;0,1;0
Lyfjord;SN90570;20.08.1987;0;0
Lyfjord;SN90570;21.08.1987;6;0
Lyfjord;SN90570;22.08.1987;3;0
Lyfjord;SN90570;23.08.1987;0;0
Lyfjord;SN90570;24.08.1987;4;0
Lyfjord;SN90570;25.08.1987;0;0
Lyfjord;SN90570;26.08.1987;0;0
Lyfjord;SN90570;27.08.1987;0;0
Lyfjord;SN90570;28.08.1987;0;0
Lyfjord;SN90570;29.08.1987;5;0
Lyfjord;SN90570;30.08.1987;4,2;0
Lyfjord;SN90570;31.08.1987;3;0
Lyfjord;SN90570;01.09.1987;3,4;0
Lyfjord;SN90570;02.09.1987;0,3;0
Lyfjord;SN90570;03.09.1987;0;0
Lyfjord;SN90570;04.09.1987;1,2;0
Lyfjord;SN90570;05.09.1987;0;0
Lyfjord;SN90570;06.09.1987;0;0
Lyfjord;SN90570;07.09.1987;0;0
Lyfjord;SN90570;08.09.1987;0;0
Lyfjord;SN90570;09.09.1987;0;0
Lyfjord;SN90570;10.09.1987;0;0
Lyfjord;SN90570;11.09.1987;1;0
Lyfjord;SN90570;12.09.1987;0,9;0
Lyfjord;SN90570;13.09.1987;0,1;0
Lyfjord;SN90570;14.09.1987;0;0
Lyfjord;SN90570;15.09.1987;0;0
Lyfjord;SN90570;16.09.1987;4;0
Lyfjord;SN90570;17.09.1987;10,5;0
Lyfjord;SN90570;18.09.1987;0;0
Lyfjord;SN90570;19.09.1987;0;0
Lyfjord;SN90570;20.09.1987;0;0
Lyfjord;SN90570;21.09.1987;0;0
Lyfjord;SN90570;22.09.1987;0;0
Lyfjord;SN90570;23.09.1987;2,6;0
Lyfjord;SN90570;24.09.1987;0,4;0
Lyfjord;SN90570;25.09.1987;0;0
Lyfjord;SN90570;26.09.1987;0;0
Lyfjord;SN90570;27.09.1987;0;0
Lyfjord;SN90570;28.09.1987;0;0
Lyfjord;SN90570;29.09.1987;0;0
Lyfjord;SN90570;30.09.1987;3,4;0
Lyfjord;SN90570;01.10.1987;2,6;0
Lyfjord;SN90570;02.10.1987;1,3;0
Lyfjord;SN90570;03.10.1987;15,6;0
Lyfjord;SN90570;04.10.1987;32,1;0
Lyfjord;SN90570;05.10.1987;8,1;0
Lyfjord;SN90570;06.10.1987;0;0
Lyfjord;SN90570;07.10.1987;0,1;0
Lyfjord;SN90570;08.10.1987;8,5;0
Lyfjord;SN90570;09.10.1987;0,1;0
Lyfjord;SN90570;10.10.1987;5,2;0
Lyfjord;SN90570;11.10.1987;3,9;0
Lyfjord;SN90570;12.10.1987;0,3;0
Lyfjord;SN90570;13.10.1987;1;0
Lyfjord;SN90570;14.10.1987;0,9;0
Lyfjord;SN90570;15.10.1987;0;0
Lyfjord;SN90570;16.10.1987;0;0
Lyfjord;SN90570;17.10.1987;1,1;0
Lyfjord;SN90570;18.10.1987;0,1;0
Lyfjord;SN90570;19.10.1987;2,6;0
Lyfjord;SN90570;20.10.1987;0;0
Lyfjord;SN90570;21.10.1987;0;0
Lyfjord;SN90570;22.10.1987;0;0
Lyfjord;SN90570;23.10.1987;0;0
Lyfjord;SN90570;24.10.1987;0;0
Lyfjord;SN90570;25.10.1987;0;0
Lyfjord;SN90570;26.10.1987;0;0
Lyfjord;SN90570;27.10.1987;7,1;0
Lyfjord;SN90570;28.10.1987;4,1;0
Lyfjord;SN90570;29.10.1987;2,1;0
Lyfjord;SN90570;30.10.1987;19,4;0
Lyfjord;SN90570;31.10.1987;2,5;0
Lyfjord;SN90570;01.11.1987;3,8;0
Lyfjord;SN90570;02.11.1987;2,9;0
Lyfjord;SN90570;03.11.1987;8,5;0
Lyfjord;SN90570;04.11.1987;11,7;0
Lyfjord;SN90570;05.11.1987;8,8;7
Lyfjord;SN90570;06.11.1987;7,3;9
Lyfjord;SN90570;07.11.1987;6,5;12
Lyfjord;SN90570;08.11.1987;4,4;16
Lyfjord;SN90570;09.11.1987;6,1;22
Lyfjord;SN90570;10.11.1987;0,7;23
Lyfjord;SN90570;11.11.1987;1,8;24
Lyfjord;SN90570;12.11.1987;0;9
Lyfjord;SN90570;13.11.1987;0;4
Lyfjord;SN90570;14.11.1987;0;4
Lyfjord;SN90570;15.11.1987;0;4
Lyfjord;SN90570;16.11.1987;0;4
Lyfjord;SN90570;17.11.1987;0;4
Lyfjord;SN90570;18.11.1987;0;4
Lyfjord;SN90570;19.11.1987;0;3
Lyfjord;SN90570;20.11.1987;0;2
Lyfjord;SN90570;21.11.1987;0;2
Lyfjord;SN90570;22.11.1987;0;2
Lyfjord;SN90570;23.11.1987;0;2
Lyfjord;SN90570;24.11.1987;0;1
Lyfjord;SN90570;25.11.1987;0;1
Lyfjord;SN90570;26.11.1987;0;0
Lyfjord;SN90570;27.11.1987;0;0
Lyfjord;SN90570;28.11.1987;3,6;0
Lyfjord;SN90570;29.11.1987;0;0
Lyfjord;SN90570;30.11.1987;0;0
Lyfjord;SN90570;01.12.1987;14,8;0
Lyfjord;SN90570;02.12.1987;7,6;4
Lyfjord;SN90570;03.12.1987;10,3;20
Lyfjord;SN90570;04.12.1987;56,9;0
Lyfjord;SN90570;05.12.1987;8;7
Lyfjord;SN90570;06.12.1987;11,7;24
Lyfjord;SN90570;07.12.1987;2,1;26
Lyfjord;SN90570;08.12.1987;11,9;38
Lyfjord;SN90570;09.12.1987;1,8;38
Lyfjord;SN90570;10.12.1987;0,2;35
Lyfjord;SN90570;11.12.1987;3,4;32
Lyfjord;SN90570;12.12.1987;2,5;25
Lyfjord;SN90570;13.12.1987;2,4;28
Lyfjord;SN90570;14.12.1987;3,3;33
Lyfjord;SN90570;15.12.1987;9,4;39
Lyfjord;SN90570;16.12.1987;9,4;45
Lyfjord;SN90570;17.12.1987;9,3;49
Lyfjord;SN90570;18.12.1987;9,2;52
Lyfjord;SN90570;19.12.1987;1,3;50
Lyfjord;SN90570;20.12.1987;4,3;53
Lyfjord;SN90570;21.12.1987;0;50
Lyfjord;SN90570;22.12.1987;0;47
Lyfjord;SN90570;23.12.1987;0,5;46
Lyfjord;SN90570;24.12.1987;7,2;42
Lyfjord;SN90570;25.12.1987;3,8;22
Lyfjord;SN90570;26.12.1987;13,9;30
Lyfjord;SN90570;27.12.1987;9,5;24
Lyfjord;SN90570;28.12.1987;6,7;31
Lyfjord;SN90570;29.12.1987;4;30
Lyfjord;SN90570;30.12.1987;0;28
Lyfjord;SN90570;31.12.1987;3;30
Lyfjord;SN90570;01.01.1988;26,3;55
Lyfjord;SN90570;02.01.1988;0;50
Lyfjord;SN90570;03.01.1988;0;47
Lyfjord;SN90570;04.01.1988;0;46
Lyfjord;SN90570;05.01.1988;0;45
Lyfjord;SN90570;06.01.1988;5,4;49
Lyfjord;SN90570;07.01.1988;0;46
Lyfjord;SN90570;08.01.1988;0;45
Lyfjord;SN90570;09.01.1988;4,8;45
Lyfjord;SN90570;10.01.1988;2,8;43
Lyfjord;SN90570;11.01.1988;9,5;34
Lyfjord;SN90570;12.01.1988;7,1;33
Lyfjord;SN90570;13.01.1988;3,6;37
Lyfjord;SN90570;14.01.1988;0,7;37
Lyfjord;SN90570;15.01.1988;11,3;35
Lyfjord;SN90570;16.01.1988;0;35
Lyfjord;SN90570;17.01.1988;0;35
Lyfjord;SN90570;18.01.1988;0;35
Lyfjord;SN90570;19.01.1988;4,1;39
Lyfjord;SN90570;20.01.1988;0;39
Lyfjord;SN90570;21.01.1988;0;38
Lyfjord;SN90570;22.01.1988;0,7;36
Lyfjord;SN90570;23.01.1988;0,3;35
Lyfjord;SN90570;24.01.1988;0;34
Lyfjord;SN90570;25.01.1988;7,3;41
Lyfjord;SN90570;26.01.1988;7,3;43
Lyfjord;SN90570;27.01.1988;0;42
Lyfjord;SN90570;28.01.1988;0,3;41
Lyfjord;SN90570;29.01.1988;0;40
Lyfjord;SN90570;30.01.1988;0;40
Lyfjord;SN90570;31.01.1988;0;40
Lyfjord;SN90570;01.02.1988;0;40
Lyfjord;SN90570;02.02.1988;0;40
Lyfjord;SN90570;03.02.1988;0;40
Lyfjord;SN90570;04.02.1988;0;40
Lyfjord;SN90570;05.02.1988;0;40
Lyfjord;SN90570;06.02.1988;0;40
Lyfjord;SN90570;07.02.1988;0;40
Lyfjord;SN90570;08.02.1988;0;40
Lyfjord;SN90570;09.02.1988;0;40
Lyfjord;SN90570;10.02.1988;0;40
Lyfjord;SN90570;11.02.1988;0;40
Lyfjord;SN90570;12.02.1988;0;40
Lyfjord;SN90570;13.02.1988;0;40
Lyfjord;SN90570;14.02.1988;0;40
Lyfjord;SN90570;15.02.1988;0;40
Lyfjord;SN90570;16.02.1988;0;40
Lyfjord;SN90570;17.02.1988;0;40
Lyfjord;SN90570;18.02.1988;0;40
Lyfjord;SN90570;19.02.1988;0;40
Lyfjord;SN90570;20.02.1988;0;40
Lyfjord;SN90570;21.02.1988;0;40
Lyfjord;SN90570;22.02.1988;0;40
Lyfjord;SN90570;23.02.1988;0;40
Lyfjord;SN90570;24.02.1988;0;40
Lyfjord;SN90570;25.02.1988;0;40
Lyfjord;SN90570;26.02.1988;0;40
Lyfjord;SN90570;27.02.1988;0;39
Lyfjord;SN90570;28.02.1988;0;38
Lyfjord;SN90570;29.02.1988;2,3;40
Lyfjord;SN90570;01.03.1988;0,1;38
Lyfjord;SN90570;02.03.1988;0,6;39
Lyfjord;SN90570;03.03.1988;9,6;47
Lyfjord;SN90570;04.03.1988;1,2;46
Lyfjord;SN90570;05.03.1988;1,3;40
Lyfjord;SN90570;06.03.1988;0;40
Lyfjord;SN90570;07.03.1988;0;39
Lyfjord;SN90570;08.03.1988;0,4;39
Lyfjord;SN90570;09.03.1988;0;38
Lyfjord;SN90570;10.03.1988;1,3;38
Lyfjord;SN90570;11.03.1988;0;38
Lyfjord;SN90570;12.03.1988;0;38
Lyfjord;SN90570;13.03.1988;0;38
Lyfjord;SN90570;14.03.1988;0;38
Lyfjord;SN90570;15.03.1988;0;37
Lyfjord;SN90570;16.03.1988;0;37
Lyfjord;SN90570;17.03.1988;0;37
Lyfjord;SN90570;18.03.1988;0;36
Lyfjord;SN90570;19.03.1988;0;35
Lyfjord;SN90570;20.03.1988;0;34
Lyfjord;SN90570;21.03.1988;3,5;32
Lyfjord;SN90570;22.03.1988;0;31
Lyfjord;SN90570;23.03.1988;0;31
Lyfjord;SN90570;24.03.1988;0;30
Lyfjord;SN90570;25.03.1988;1,4;29
Lyfjord;SN90570;26.03.1988;0;29
Lyfjord;SN90570;27.03.1988;0;29
Lyfjord;SN90570;28.03.1988;0;28
Lyfjord;SN90570;29.03.1988;0;28
Lyfjord;SN90570;30.03.1988;0;28
Lyfjord;SN90570;31.03.1988;0;27
Lyfjord;SN90570;01.04.1988;0;27
Lyfjord;SN90570;02.04.1988;2,3;26
Lyfjord;SN90570;03.04.1988;4,3;26
Lyfjord;SN90570;04.04.1988;8,1;24
Lyfjord;SN90570;05.04.1988;18;21
Lyfjord;SN90570;06.04.1988;6,1;24
Lyfjord;SN90570;07.04.1988;6,5;30
Lyfjord;SN90570;08.04.1988;14,3;46
Lyfjord;SN90570;09.04.1988;0;46
Lyfjord;SN90570;10.04.1988;0;45
Lyfjord;SN90570;11.04.1988;0;44
Lyfjord;SN90570;12.04.1988;0;44
Lyfjord;SN90570;13.04.1988;0;43
Lyfjord;SN90570;14.04.1988;4;44
Lyfjord;SN90570;15.04.1988;2;45
Lyfjord;SN90570;16.04.1988;0;45
Lyfjord;SN90570;17.04.1988;1,4;44
Lyfjord;SN90570;18.04.1988;3;43
Lyfjord;SN90570;19.04.1988;3,5;43
Lyfjord;SN90570;20.04.1988;12,2;50
Lyfjord;SN90570;21.04.1988;7,6;38
Lyfjord;SN90570;22.04.1988;2,9;43
Lyfjord;SN90570;23.04.1988;8;50
Lyfjord;SN90570;24.04.1988;3,7;53
Lyfjord;SN90570;25.04.1988;0;50
Lyfjord;SN90570;26.04.1988;0,3;49
Lyfjord;SN90570;27.04.1988;11,1;45
Lyfjord;SN90570;28.04.1988;10,3;39
Lyfjord;SN90570;29.04.1988;3,3;34
Lyfjord;SN90570;30.04.1988;13,5;28
Lyfjord;SN90570;01.05.1988;0;23
Lyfjord;SN90570;02.05.1988;0;19
Lyfjord;SN90570;03.05.1988;0;12
Lyfjord;SN90570;04.05.1988;4;8
Lyfjord;SN90570;05.05.1988;10,7;0
Lyfjord;SN90570;06.05.1988;0;0
Lyfjord;SN90570;07.05.1988;0;0
Lyfjord;SN90570;08.05.1988;0;0
Lyfjord;SN90570;09.05.1988;0;0
Lyfjord;SN90570;10.05.1988;0;0
Lyfjord;SN90570;11.05.1988;0;0
Lyfjord;SN90570;12.05.1988;0;0
Lyfjord;SN90570;13.05.1988;0;0
Lyfjord;SN90570;14.05.1988;8,8;0
Lyfjord;SN90570;15.05.1988;0,8;0
Lyfjord;SN90570;16.05.1988;1,5;0
Lyfjord;SN90570;17.05.1988;0;0
Lyfjord;SN90570;18.05.1988;0;0
Lyfjord;SN90570;19.05.1988;0;0
Lyfjord;SN90570;20.05.1988;0,1;0
Lyfjord;SN90570;21.05.1988;5,3;0
Lyfjord;SN90570;22.05.1988;0,7;0
Lyfjord;SN90570;23.05.1988;2,6;0
Lyfjord;SN90570;24.05.1988;0;0
Lyfjord;SN90570;25.05.1988;1,6;0
Lyfjord;SN90570;26.05.1988;0;0
Lyfjord;SN90570;27.05.1988;0;0
Lyfjord;SN90570;28.05.1988;0;0
Lyfjord;SN90570;29.05.1988;7,5;0
Lyfjord;SN90570;30.05.1988;0;0
Lyfjord;SN90570;31.05.1988;0;0
Lyfjord;SN90570;01.06.1988;0;0
Lyfjord;SN90570;02.06.1988;0,6;0
Lyfjord;SN90570;03.06.1988;0,2;0
Lyfjord;SN90570;04.06.1988;0,3;0
Lyfjord;SN90570;05.06.1988;0;0
Lyfjord;SN90570;06.06.1988;0;0
Lyfjord;SN90570;07.06.1988;0;0
Lyfjord;SN90570;08.06.1988;0;0
Lyfjord;SN90570;09.06.1988;6;0
Lyfjord;SN90570;10.06.1988;6;0
Lyfjord;SN90570;11.06.1988;2,1;0
Lyfjord;SN90570;12.06.1988;1,7;0
Lyfjord;SN90570;13.06.1988;14,6;0
Lyfjord;SN90570;14.06.1988;0;0
Lyfjord;SN90570;15.06.1988;0;0
Lyfjord;SN90570;16.06.1988;0;0
Lyfjord;SN90570;17.06.1988;0,7;0
Lyfjord;SN90570;18.06.1988;0;0
Lyfjord;SN90570;19.06.1988;0;0
Lyfjord;SN90570;20.06.1988;0;0
Lyfjord;SN90570;21.06.1988;0;0
Lyfjord;SN90570;22.06.1988;0;0
Lyfjord;SN90570;23.06.1988;0;0
Lyfjord;SN90570;24.06.1988;0,1;0
Lyfjord;SN90570;25.06.1988;0;0
Lyfjord;SN90570;26.06.1988;0;0
Lyfjord;SN90570;27.06.1988;1,5;0
Lyfjord;SN90570;28.06.1988;1,1;0
Lyfjord;SN90570;29.06.1988;0;0
Lyfjord;SN90570;30.06.1988;0;0
Lyfjord;SN90570;01.07.1988;1,4;0
Lyfjord;SN90570;02.07.1988;1,9;0
Lyfjord;SN90570;03.07.1988;0;0
Lyfjord;SN90570;04.07.1988;0,7;0
Lyfjord;SN90570;05.07.1988;0,6;0
Lyfjord;SN90570;06.07.1988;0;0
Lyfjord;SN90570;07.07.1988;0;0
Lyfjord;SN90570;08.07.1988;0;0
Lyfjord;SN90570;09.07.1988;0;0
Lyfjord;SN90570;10.07.1988;2,5;0
Lyfjord;SN90570;11.07.1988;5;0
Lyfjord;SN90570;12.07.1988;2;0
Lyfjord;SN90570;13.07.1988;3;0
Lyfjord;SN90570;14.07.1988;7,6;0
Lyfjord;SN90570;15.07.1988;0,1;0
Lyfjord;SN90570;16.07.1988;0;0
Lyfjord;SN90570;17.07.1988;0;0
Lyfjord;SN90570;18.07.1988;0;0
Lyfjord;SN90570;19.07.1988;0;0
Lyfjord;SN90570;20.07.1988;0;0
Lyfjord;SN90570;21.07.1988;7,3;0
Lyfjord;SN90570;22.07.1988;9;0
Lyfjord;SN90570;23.07.1988;3,3;0
Lyfjord;SN90570;24.07.1988;1;0
Lyfjord;SN90570;25.07.1988;0,1;0
Lyfjord;SN90570;26.07.1988;0;0
Lyfjord;SN90570;27.07.1988;13,7;0
Lyfjord;SN90570;28.07.1988;0,1;0
Lyfjord;SN90570;29.07.1988;0,1;0
Lyfjord;SN90570;30.07.1988;0;0
Lyfjord;SN90570;31.07.1988;0;0
Lyfjord;SN90570;01.08.1988;0;0
Lyfjord;SN90570;02.08.1988;5,3;0
Lyfjord;SN90570;03.08.1988;2;0
Lyfjord;SN90570;04.08.1988;0;0
Lyfjord;SN90570;05.08.1988;0;0
Lyfjord;SN90570;06.08.1988;0;0
Lyfjord;SN90570;07.08.1988;0;0
Lyfjord;SN90570;08.08.1988;0;0
Lyfjord;SN90570;09.08.1988;0;0
Lyfjord;SN90570;10.08.1988;0;0
Lyfjord;SN90570;11.08.1988;0;0
Lyfjord;SN90570;12.08.1988;0;0
Lyfjord;SN90570;13.08.1988;0;0
Lyfjord;SN90570;14.08.1988;0;0
Lyfjord;SN90570;15.08.1988;0;0
Lyfjord;SN90570;16.08.1988;0;0
Lyfjord;SN90570;17.08.1988;0;0
Lyfjord;SN90570;18.08.1988;0;0
Lyfjord;SN90570;19.08.1988;0;0
Lyfjord;SN90570;20.08.1988;0;0
Lyfjord;SN90570;21.08.1988;0;0
Lyfjord;SN90570;22.08.1988;1,3;0
Lyfjord;SN90570;23.08.1988;0;0
Lyfjord;SN90570;24.08.1988;0,6;0
Lyfjord;SN90570;25.08.1988;0;0
Lyfjord;SN90570;26.08.1988;0,5;0
Lyfjord;SN90570;27.08.1988;0,3;0
Lyfjord;SN90570;28.08.1988;0;0
Lyfjord;SN90570;29.08.1988;0;0
Lyfjord;SN90570;30.08.1988;0;0
Lyfjord;SN90570;31.08.1988;7,6;0
Lyfjord;SN90570;01.09.1988;0,8;0
Lyfjord;SN90570;02.09.1988;0;0
Lyfjord;SN90570;03.09.1988;0;0
Lyfjord;SN90570;04.09.1988;0;0
Lyfjord;SN90570;05.09.1988;0;0
Lyfjord;SN90570;06.09.1988;0;0
Lyfjord;SN90570;07.09.1988;3,3;0
Lyfjord;SN90570;08.09.1988;0;0
Lyfjord;SN90570;09.09.1988;3,1;0
Lyfjord;SN90570;10.09.1988;6,7;0
Lyfjord;SN90570;11.09.1988;5,5;0
Lyfjord;SN90570;12.09.1988;0,2;0
Lyfjord;SN90570;13.09.1988;0;0
Lyfjord;SN90570;14.09.1988;0;0
Lyfjord;SN90570;15.09.1988;6,8;0
Lyfjord;SN90570;16.09.1988;19,8;0
Lyfjord;SN90570;17.09.1988;13,5;0
Lyfjord;SN90570;18.09.1988;9,3;0
Lyfjord;SN90570;19.09.1988;0;0
Lyfjord;SN90570;20.09.1988;0;0
Lyfjord;SN90570;21.09.1988;9,6;0
Lyfjord;SN90570;22.09.1988;9,3;0
Lyfjord;SN90570;23.09.1988;0,3;0
Lyfjord;SN90570;24.09.1988;0,9;0
Lyfjord;SN90570;25.09.1988;0;0
Lyfjord;SN90570;26.09.1988;13,9;0
Lyfjord;SN90570;27.09.1988;2,4;0
Lyfjord;SN90570;28.09.1988;1;0
Lyfjord;SN90570;29.09.1988;0;0
Lyfjord;SN90570;30.09.1988;17,3;0
Lyfjord;SN90570;01.10.1988;14,2;0
Lyfjord;SN90570;02.10.1988;6,2;0
Lyfjord;SN90570;03.10.1988;1,5;0
Lyfjord;SN90570;04.10.1988;2,7;0
Lyfjord;SN90570;05.10.1988;12,8;0
Lyfjord;SN90570;06.10.1988;3,9;0
Lyfjord;SN90570;07.10.1988;0;0
Lyfjord;SN90570;08.10.1988;0;0
Lyfjord;SN90570;09.10.1988;1,9;2
Lyfjord;SN90570;10.10.1988;6;8
Lyfjord;SN90570;11.10.1988;1,6;1
Lyfjord;SN90570;12.10.1988;21,7;0
Lyfjord;SN90570;13.10.1988;3,6;0
Lyfjord;SN90570;14.10.1988;1,4;0
Lyfjord;SN90570;15.10.1988;1,5;0
Lyfjord;SN90570;16.10.1988;5,7;0
Lyfjord;SN90570;17.10.1988;20,1;0
Lyfjord;SN90570;18.10.1988;12;0
Lyfjord;SN90570;19.10.1988;3,8;0
Lyfjord;SN90570;20.10.1988;0;0
Lyfjord;SN90570;21.10.1988;3,9;0
Lyfjord;SN90570;22.10.1988;4,8;0
Lyfjord;SN90570;23.10.1988;13,9;1
Lyfjord;SN90570;24.10.1988;3,5;6
Lyfjord;SN90570;25.10.1988;8,5;13
Lyfjord;SN90570;26.10.1988;21,5;12
Lyfjord;SN90570;27.10.1988;0,9;14
Lyfjord;SN90570;28.10.1988;0;14
Lyfjord;SN90570;29.10.1988;15;30
Lyfjord;SN90570;30.10.1988;1,5;31
Lyfjord;SN90570;31.10.1988;4,8;33
Lyfjord;SN90570;01.11.1988;2,3;35
Lyfjord;SN90570;02.11.1988;7,4;40
Lyfjord;SN90570;03.11.1988;5,9;45
Lyfjord;SN90570;04.11.1988;23,2;26
Lyfjord;SN90570;05.11.1988;24;10
Lyfjord;SN90570;06.11.1988;2,5;8
Lyfjord;SN90570;07.11.1988;0,5;8
Lyfjord;SN90570;08.11.1988;0;8
Lyfjord;SN90570;09.11.1988;3,8;0
Lyfjord;SN90570;10.11.1988;0,3;0
Lyfjord;SN90570;11.11.1988;0,3;0
Lyfjord;SN90570;12.11.1988;23;0
Lyfjord;SN90570;13.11.1988;9,6;0
Lyfjord;SN90570;14.11.1988;0;0
Lyfjord;SN90570;15.11.1988;1;0
Lyfjord;SN90570;16.11.1988;16;0
Lyfjord;SN90570;17.11.1988;18,1;3
Lyfjord;SN90570;18.11.1988;12,4;11
Lyfjord;SN90570;19.11.1988;6,3;18
Lyfjord;SN90570;20.11.1988;4;21
Lyfjord;SN90570;21.11.1988;7,7;24
Lyfjord;SN90570;22.11.1988;4,4;24
Lyfjord;SN90570;23.11.1988;0,3;23
Lyfjord;SN90570;24.11.1988;9,3;15
Lyfjord;SN90570;25.11.1988;12;21
Lyfjord;SN90570;26.11.1988;7,7;32
Lyfjord;SN90570;27.11.1988;10,6;39
Lyfjord;SN90570;28.11.1988;7;42
Lyfjord;SN90570;29.11.1988;0,6;40
Lyfjord;SN90570;30.11.1988;0;40
Lyfjord;SN90570;01.12.1988;2,3;33
Lyfjord;SN90570;02.12.1988;2;28
Lyfjord;SN90570;03.12.1988;0;14
Lyfjord;SN90570;04.12.1988;0;13
Lyfjord;SN90570;05.12.1988;0;13
Lyfjord;SN90570;06.12.1988;1,5;13
Lyfjord;SN90570;07.12.1988;3,3;15
Lyfjord;SN90570;08.12.1988;4;6
Lyfjord;SN90570;09.12.1988;9,5;10
Lyfjord;SN90570;10.12.1988;4;13
Lyfjord;SN90570;11.12.1988;0,3;10
Lyfjord;SN90570;12.12.1988;0,8;11
Lyfjord;SN90570;13.12.1988;8,2;20
Lyfjord;SN90570;14.12.1988;5,3;17
Lyfjord;SN90570;15.12.1988;11,5;12
Lyfjord;SN90570;16.12.1988;28,4;0
Lyfjord;SN90570;17.12.1988;28,8;15
Lyfjord;SN90570;18.12.1988;2,2;17
Lyfjord;SN90570;19.12.1988;0;17
Lyfjord;SN90570;20.12.1988;5,8;24
Lyfjord;SN90570;21.12.1988;2,9;23
Lyfjord;SN90570;22.12.1988;0,2;23
Lyfjord;SN90570;23.12.1988;0;23
Lyfjord;SN90570;24.12.1988;1,3;25
Lyfjord;SN90570;25.12.1988;0;25
Lyfjord;SN90570;26.12.1988;1,1;24
Lyfjord;SN90570;27.12.1988;0;24
Lyfjord;SN90570;28.12.1988;0;24
Lyfjord;SN90570;29.12.1988;0,4;24
Lyfjord;SN90570;30.12.1988;11,3;23
Lyfjord;SN90570;31.12.1988;1,1;24
Lyfjord;SN90570;01.01.1989;0;24
Lyfjord;SN90570;02.01.1989;2,9;19
Lyfjord;SN90570;03.01.1989;10;12
Lyfjord;SN90570;04.01.1989;1,3;13
Lyfjord;SN90570;05.01.1989;5,9;10
Lyfjord;SN90570;06.01.1989;4,6;8
Lyfjord;SN90570;07.01.1989;15,2;14
Lyfjord;SN90570;08.01.1989;0;13
Lyfjord;SN90570;09.01.1989;0;11
Lyfjord;SN90570;10.01.1989;0;11
Lyfjord;SN90570;11.01.1989;0;11
Lyfjord;SN90570;12.01.1989;0;11
Lyfjord;SN90570;13.01.1989;4,3;10
Lyfjord;SN90570;14.01.1989;0;10
Lyfjord;SN90570;15.01.1989;0;8
Lyfjord;SN90570;16.01.1989;0;8
Lyfjord;SN90570;17.01.1989;0,7;8
Lyfjord;SN90570;18.01.1989;5;13
Lyfjord;SN90570;19.01.1989;8,7;7
Lyfjord;SN90570;20.01.1989;9,1;13
Lyfjord;SN90570;21.01.1989;9;9
Lyfjord;SN90570;22.01.1989;0,4;10
Lyfjord;SN90570;23.01.1989;6;16
Lyfjord;SN90570;24.01.1989;0,4;14
Lyfjord;SN90570;25.01.1989;2,3;11
Lyfjord;SN90570;26.01.1989;16,3;0
Lyfjord;SN90570;27.01.1989;5,8;0
Lyfjord;SN90570;28.01.1989;20,4;0
Lyfjord;SN90570;29.01.1989;17;0
Lyfjord;SN90570;30.01.1989;10,5;18
Lyfjord;SN90570;31.01.1989;10,5;19
Lyfjord;SN90570;01.02.1989;19,3;21
Lyfjord;SN90570;02.02.1989;11,2;3
Lyfjord;SN90570;03.02.1989;14,5;13
Lyfjord;SN90570;04.02.1989;5,6;3
Lyfjord;SN90570;05.02.1989;10,8;6
Lyfjord;SN90570;06.02.1989;0;6
Lyfjord;SN90570;07.02.1989;1,3;8
Lyfjord;SN90570;08.02.1989;0,8;9
